日付,商品名,カテゴリ,担当者,地域,顧客タイプ,顧客ID,チャネル,数量,売上金額,原価,利益額,利益率(%),キャンペーン
2023-08-20,年間保守契約,Support,小林 美咲,福岡,大手企業,ENT-0043,紹介,1,1371847,257757,1114090,81.2,
2023-08-21,年間保守契約,Support,斎藤 里奈,福岡,大手企業,ENT-0005,直販,1,1307614,239413,1068201,81.7,
2023-08-26,データ分析基盤構築,Software,渡辺 浩二,東京,官公庁,ENT-0045,直販,1,3412580,699672,2712908,79.5,
2023-08-28,データ分析基盤構築,Software,斎藤 里奈,大阪,官公庁,ENT-0044,紹介,1,3942861,870867,3071994,77.9,
2023-09-01,年間保守契約,Support,斎藤 里奈,大阪,中堅企業,ENT-0044,直販,1,1022242,189609,832633,81.5,下期キックオフ
2023-09-04,ライセンス（追加）,License,橋本 彩子,広島,大手企業,ENT-0036,直販,1,817500,352701,464799,56.9,下期キックオフ
2023-09-05,クラウド移行支援,Consulting,中島 健太,福岡,官公庁,ENT-0027,代理店,1,4406482,1087633,3318849,75.3,下期キックオフ
2023-09-06,エンタープライズERP,Software,中島 健太,仙台,中堅企業,ENT-0023,直販,1,5326036,1000137,4325899,81.2,下期キックオフ
2023-09-15,セキュリティ監査,Consulting,斎藤 里奈,東京,中堅企業,ENT-0008,代理店,1,1689976,493673,1196303,70.8,下期キックオフ
2023-09-16,年間保守契約,Support,渡辺 浩二,名古屋,官公庁,ENT-0008,直販,1,1282047,239471,1042576,81.3,下期キックオフ
2023-09-16,クラウド移行支援,Consulting,渡辺 浩二,大阪,大手企業,ENT-0027,紹介,1,5023425,1176218,3847207,76.6,下期キックオフ
2023-09-17,セキュリティ監査,Consulting,斎藤 里奈,広島,官公庁,ENT-0046,直販,1,2450066,652816,1797250,73.4,下期キックオフ
2023-09-22,セキュリティ監査,Consulting,小林 美咲,広島,官公庁,ENT-0027,代理店,1,2174538,606511,1568027,72.1,下期キックオフ
2023-09-23,セキュリティ監査,Consulting,中島 健太,福岡,大手企業,ENT-0006,直販,1,2609696,747593,1862103,71.4,下期キックオフ
2023-09-24,ヘルプデスク運用,Support,木村 誠司,広島,大手企業,ENT-0014,直販,1,358521,102636,255885,71.4,下期キックオフ
2023-09-25,年間保守契約,Support,橋本 彩子,福岡,大手企業,ENT-0022,直販,1,1288443,240335,1048108,81.3,下期キックオフ
2023-09-25,ヘルプデスク運用,Support,木村 誠司,東京,大手企業,ENT-0030,紹介,1,384334,117070,267264,69.5,下期キックオフ
2023-09-28,トレーニング・研修,Service,伊藤 大介,仙台,官公庁,ENT-0010,代理店,1,468304,168642,299662,64.0,下期キックオフ
2023-09-28,クラウド移行支援,Consulting,中島 健太,広島,中堅企業,ENT-0022,紹介,1,3735611,885678,2849933,76.3,下期キックオフ
2023-10-05,年間保守契約,Support,斎藤 里奈,大阪,大手企業,ENT-0006,直販,1,1421394,251169,1170225,82.3,
2023-10-10,年間保守契約,Support,小林 美咲,広島,中堅企業,ENT-0045,直販,1,917075,161471,755604,82.4,
2023-10-14,年間保守契約,Support,伊藤 大介,東京,大手企業,ENT-0050,直販,1,1520174,286716,1233458,81.1,
2023-10-19,年間保守契約,Support,小林 美咲,広島,外資系,ENT-0048,紹介,1,1663559,313882,1349677,81.1,
2023-10-21,ヘルプデスク運用,Support,小林 美咲,広島,大手企業,ENT-0037,直販,1,392470,125532,266938,68.0,
2023-10-21,クラウド移行支援,Consulting,木村 誠司,福岡,大手企業,ENT-0008,直販,1,5138157,1327134,3811023,74.2,
2023-10-23,ライセンス（追加）,License,斎藤 里奈,福岡,中堅企業,ENT-0040,紹介,1,620718,294479,326239,52.6,
2023-10-23,クラウド移行支援,Consulting,伊藤 大介,広島,大手企業,ENT-0043,代理店,1,4933403,1212227,3721176,75.4,
2023-10-24,セキュリティ監査,Consulting,小林 美咲,大阪,大手企業,ENT-0022,直販,1,2713264,764052,1949212,71.8,
2023-10-25,クラウド移行支援,Consulting,小林 美咲,大阪,大手企業,ENT-0020,直販,1,4782354,1260921,3521433,73.6,
2023-10-26,データ分析基盤構築,Software,中島 健太,広島,官公庁,ENT-0029,直販,1,3664055,771931,2892124,78.9,
2023-10-27,トレーニング・研修,Service,中島 健太,名古屋,大手企業,ENT-0034,直販,1,534078,177677,356401,66.7,
2023-11-04,年間保守契約,Support,小林 美咲,大阪,外資系,ENT-0033,代理店,1,1582886,266275,1316611,83.2,
2023-11-05,年間保守契約,Support,伊藤 大介,広島,官公庁,ENT-0039,直販,1,1188749,212474,976275,82.1,
2023-11-07,トレーニング・研修,Service,橋本 彩子,広島,大手企業,ENT-0020,代理店,1,538547,178525,360022,66.9,
2023-11-09,年間保守契約,Support,伊藤 大介,福岡,官公庁,ENT-0050,直販,1,1239300,238580,1000720,80.7,
2023-11-10,年間保守契約,Support,渡辺 浩二,福岡,大手企業,ENT-0020,紹介,1,1276869,218344,1058525,82.9,
2023-11-10,セキュリティ監査,Consulting,伊藤 大介,福岡,中堅企業,ENT-0027,直販,1,1972924,574177,1398747,70.9,
2023-11-14,クラウド移行支援,Consulting,木村 誠司,東京,官公庁,ENT-0008,直販,1,4359152,1057685,3301467,75.7,
2023-11-18,エンタープライズERP,Software,小林 美咲,東京,官公庁,ENT-0050,代理店,1,7759045,1461681,6297364,81.2,
2023-11-20,年間保守契約,Support,小林 美咲,仙台,中堅企業,ENT-0021,直販,1,939178,162728,776450,82.7,
2023-11-24,年間保守契約,Support,渡辺 浩二,広島,大手企業,ENT-0043,代理店,1,1297795,222667,1075128,82.8,
2023-11-27,データ分析基盤構築,Software,橋本 彩子,大阪,中堅企業,ENT-0047,紹介,1,3004165,659506,2344659,78.0,
2023-12-01,ヘルプデスク運用,Support,木村 誠司,福岡,官公庁,ENT-0042,紹介,1,283677,82135,201542,71.0,年末予算消化
2023-12-02,エンタープライズERP,Software,斎藤 里奈,東京,大手企業,ENT-0021,直販,1,8654306,1653441,7000865,80.9,年末予算消化
2023-12-04,エンタープライズERP,Software,木村 誠司,仙台,大手企業,ENT-0025,直販,1,8283216,1574084,6709132,81.0,年末予算消化
2023-12-05,エンタープライズERP,Software,斎藤 里奈,名古屋,大手企業,ENT-0025,直販,1,8477138,1800240,6676898,78.8,年末予算消化
2023-12-07,ヘルプデスク運用,Support,橋本 彩子,広島,大手企業,ENT-0002,直販,1,389282,118085,271197,69.7,年末予算消化
2023-12-11,年間保守契約,Support,小林 美咲,名古屋,官公庁,ENT-0021,代理店,1,1338136,247870,1090266,81.5,年末予算消化
2023-12-14,ヘルプデスク運用,Support,木村 誠司,福岡,大手企業,ENT-0021,直販,1,319297,97579,221718,69.4,年末予算消化
2023-12-14,年間保守契約,Support,伊藤 大介,福岡,大手企業,ENT-0016,直販,1,1281643,240793,1040850,81.2,年末予算消化
2023-12-19,ライセンス（追加）,License,橋本 彩子,福岡,大手企業,ENT-0016,代理店,1,901862,406089,495773,55.0,年末予算消化
2023-12-21,クラウド移行支援,Consulting,伊藤 大介,大阪,官公庁,ENT-0029,直販,1,4805512,1141226,3664286,76.3,年末予算消化
2023-12-22,ヘルプデスク運用,Support,木村 誠司,大阪,大手企業,ENT-0036,紹介,1,382721,117252,265469,69.4,年末予算消化
2023-12-22,クラウド移行支援,Consulting,橋本 彩子,東京,大手企業,ENT-0020,紹介,1,5548360,1353162,4195198,75.6,年末予算消化
2023-12-25,年間保守契約,Support,斎藤 里奈,仙台,官公庁,ENT-0037,直販,1,1314296,223996,1090300,83.0,年末予算消化
2023-12-27,データ分析基盤構築,Software,伊藤 大介,名古屋,外資系,ENT-0041,直販,1,4454581,1012823,3441758,77.3,年末予算消化
2023-12-27,年間保守契約,Support,橋本 彩子,広島,大手企業,ENT-0026,直販,1,1459519,254601,1204918,82.6,年末予算消化
2024-01-03,トレーニング・研修,Service,伊藤 大介,大阪,官公庁,ENT-0039,直販,1,476565,158097,318468,66.8,
2024-01-03,トレーニング・研修,Service,中島 健太,仙台,官公庁,ENT-0046,直販,1,463525,169238,294287,63.5,
2024-01-12,トレーニング・研修,Service,橋本 彩子,福岡,官公庁,ENT-0001,直販,1,397011,143683,253328,63.8,
2024-01-16,クラウド移行支援,Consulting,小林 美咲,広島,外資系,ENT-0024,直販,1,6152678,1432034,4720644,76.7,
2024-01-19,ヘルプデスク運用,Support,伊藤 大介,福岡,官公庁,ENT-0008,代理店,1,276274,79328,196946,71.3,
2024-01-20,クラウド移行支援,Consulting,渡辺 浩二,東京,外資系,ENT-0022,直販,1,6596186,1564486,5031700,76.3,
2024-01-21,年間保守契約,Support,小林 美咲,東京,大手企業,ENT-0006,代理店,1,1453357,275982,1177375,81.0,
2024-01-22,ヘルプデスク運用,Support,橋本 彩子,福岡,官公庁,ENT-0001,紹介,1,304016,93713,210303,69.2,
2024-01-27,ライセンス（追加）,License,斎藤 里奈,仙台,大手企業,ENT-0008,直販,1,869320,373514,495806,57.0,
2024-02-07,ライセンス（追加）,License,中島 健太,広島,中堅企業,ENT-0047,代理店,1,531328,254823,276505,52.0,
2024-02-08,データ分析基盤構築,Software,木村 誠司,福岡,官公庁,ENT-0022,代理店,1,3514523,755962,2758561,78.5,
2024-02-09,セキュリティ監査,Consulting,斎藤 里奈,仙台,官公庁,ENT-0047,直販,1,2222385,579158,1643227,73.9,
2024-02-13,年間保守契約,Support,渡辺 浩二,広島,大手企業,ENT-0004,紹介,1,1289673,220036,1069637,82.9,
2024-02-14,セキュリティ監査,Consulting,橋本 彩子,仙台,大手企業,ENT-0007,直販,1,2886283,822189,2064094,71.5,
2024-02-14,ヘルプデスク運用,Support,木村 誠司,東京,大手企業,ENT-0020,直販,1,375341,113536,261805,69.8,
2024-02-14,エンタープライズERP,Software,渡辺 浩二,東京,中堅企業,ENT-0028,代理店,1,6259449,1246033,5013416,80.1,
2024-02-15,データ分析基盤構築,Software,木村 誠司,福岡,官公庁,ENT-0044,直販,1,3876869,905817,2971052,76.6,
2024-02-20,年間保守契約,Support,木村 誠司,名古屋,大手企業,ENT-0028,代理店,1,1492158,275198,1216960,81.6,
2024-02-21,クラウド移行支援,Consulting,木村 誠司,東京,大手企業,ENT-0020,直販,1,5374036,1401452,3972584,73.9,
2024-02-24,クラウド移行支援,Consulting,橋本 彩子,広島,大手企業,ENT-0037,代理店,1,5301271,1246357,4054914,76.5,
2024-02-25,エンタープライズERP,Software,伊藤 大介,仙台,大手企業,ENT-0016,紹介,1,8867223,1673056,7194167,81.1,
2024-03-01,ライセンス（追加）,License,伊藤 大介,東京,大手企業,ENT-0001,直販,1,822758,367152,455606,55.4,年度末商談
2024-03-01,年間保守契約,Support,伊藤 大介,広島,大手企業,ENT-0013,直販,1,1290543,241710,1048833,81.3,年度末商談
2024-03-01,年間保守契約,Support,小林 美咲,大阪,官公庁,ENT-0003,直販,1,1255647,224957,1030690,82.1,年度末商談
2024-03-08,エンタープライズERP,Software,伊藤 大介,仙台,官公庁,ENT-0044,直販,1,8145663,1611356,6534307,80.2,年度末商談
2024-03-11,クラウド移行支援,Consulting,橋本 彩子,広島,大手企業,ENT-0013,代理店,1,5368539,1378181,3990358,74.3,年度末商談
2024-03-11,年間保守契約,Support,伊藤 大介,名古屋,官公庁,ENT-0038,直販,1,1176584,201771,974813,82.9,年度末商談
2024-03-11,クラウド移行支援,Consulting,中島 健太,広島,大手企業,ENT-0050,紹介,1,5239181,1291515,3947666,75.3,年度末商談
2024-03-12,クラウド移行支援,Consulting,斎藤 里奈,福岡,官公庁,ENT-0041,直販,1,4742592,1176456,3566136,75.2,年度末商談
2024-03-16,セキュリティ監査,Consulting,渡辺 浩二,仙台,中堅企業,ENT-0050,直販,1,1732132,476090,1256042,72.5,年度末商談
2024-03-19,クラウド移行支援,Consulting,斎藤 里奈,仙台,官公庁,ENT-0004,直販,1,4996520,1293614,3702906,74.1,年度末商談
2024-04-03,ライセンス（追加）,License,橋本 彩子,東京,官公庁,ENT-0024,直販,1,713108,321744,391364,54.9,
2024-04-04,エンタープライズERP,Software,渡辺 浩二,大阪,官公庁,ENT-0025,直販,1,7149130,1377810,5771320,80.7,
2024-04-07,データ分析基盤構築,Software,橋本 彩子,名古屋,官公庁,ENT-0003,紹介,1,3456731,801511,2655220,76.8,
2024-04-07,ヘルプデスク運用,Support,斎藤 里奈,大阪,官公庁,ENT-0003,直販,1,292504,85367,207137,70.8,
2024-04-07,トレーニング・研修,Service,木村 誠司,大阪,大手企業,ENT-0036,直販,1,584437,216312,368125,63.0,
2024-04-08,年間保守契約,Support,渡辺 浩二,広島,大手企業,ENT-0002,直販,1,1293427,245902,1047525,81.0,
2024-04-14,クラウド移行支援,Consulting,斎藤 里奈,福岡,大手企業,ENT-0033,直販,1,5312527,1303497,4009030,75.5,
2024-04-19,エンタープライズERP,Software,斎藤 里奈,大阪,官公庁,ENT-0009,代理店,1,7909137,1644868,6264269,79.2,
2024-04-20,ライセンス（追加）,License,斎藤 里奈,広島,官公庁,ENT-0034,紹介,1,671767,287247,384520,57.2,
2024-04-23,クラウド移行支援,Consulting,斎藤 里奈,福岡,官公庁,ENT-0034,直販,1,4249802,1047716,3202086,75.3,
2024-04-23,ヘルプデスク運用,Support,渡辺 浩二,名古屋,官公庁,ENT-0013,直販,1,307167,98303,208864,68.0,
2024-04-25,ライセンス（追加）,License,小林 美咲,仙台,官公庁,ENT-0011,直販,1,727367,328180,399187,54.9,
2024-04-28,クラウド移行支援,Consulting,伊藤 大介,名古屋,大手企業,ENT-0040,直販,1,5775305,1408994,4366311,75.6,
2024-05-09,ライセンス（追加）,License,橋本 彩子,東京,大手企業,ENT-0042,直販,1,817614,360727,456887,55.9,
2024-05-10,年間保守契約,Support,小林 美咲,広島,大手企業,ENT-0044,直販,1,1559386,268532,1290854,82.8,
2024-05-10,データ分析基盤構築,Software,渡辺 浩二,仙台,大手企業,ENT-0050,直販,1,3985099,911746,3073353,77.1,
2024-05-11,トレーニング・研修,Service,中島 健太,東京,官公庁,ENT-0047,代理店,1,429812,143860,285952,66.5,
2024-05-18,データ分析基盤構築,Software,渡辺 浩二,東京,大手企業,ENT-0049,代理店,1,4791682,1021973,3769709,78.7,
2024-05-22,クラウド移行支援,Consulting,中島 健太,名古屋,中堅企業,ENT-0001,直販,1,3461606,855605,2606001,75.3,
2024-05-24,トレーニング・研修,Service,小林 美咲,大阪,大手企業,ENT-0026,直販,1,536687,188256,348431,64.9,
2024-05-25,セキュリティ監査,Consulting,小林 美咲,東京,外資系,ENT-0026,代理店,1,2979842,835833,2144009,72.0,
2024-05-28,トレーニング・研修,Service,伊藤 大介,東京,官公庁,ENT-0014,直販,1,436467,154421,282046,64.6,
2024-06-07,セキュリティ監査,Consulting,斎藤 里奈,東京,中堅企業,ENT-0005,直販,1,1726059,514551,1211508,70.2,
2024-06-08,エンタープライズERP,Software,渡辺 浩二,広島,大手企業,ENT-0025,直販,1,9052694,1799047,7253647,80.1,
2024-06-10,ライセンス（追加）,License,伊藤 大介,大阪,官公庁,ENT-0011,直販,1,750445,346438,404007,53.8,
2024-06-14,セキュリティ監査,Consulting,斎藤 里奈,大阪,大手企業,ENT-0021,代理店,1,3017257,800967,2216290,73.5,
2024-06-18,データ分析基盤構築,Software,橋本 彩子,東京,大手企業,ENT-0011,直販,1,4852592,1083018,3769574,77.7,
2024-06-26,クラウド移行支援,Consulting,伊藤 大介,仙台,外資系,ENT-0022,直販,1,6106385,1503276,4603109,75.4,
2024-06-27,セキュリティ監査,Consulting,斎藤 里奈,仙台,大手企業,ENT-0010,直販,1,2899302,814743,2084559,71.9,
2024-06-28,年間保守契約,Support,橋本 彩子,大阪,官公庁,ENT-0025,紹介,1,1306689,228939,1077750,82.5,
2024-07-03,ライセンス（追加）,License,渡辺 浩二,広島,大手企業,ENT-0037,直販,1,982294,439328,542966,55.3,
2024-07-04,データ分析基盤構築,Software,斎藤 里奈,広島,大手企業,ENT-0043,代理店,1,4292990,885276,3407714,79.4,
2024-07-06,エンタープライズERP,Software,木村 誠司,広島,大手企業,ENT-0035,代理店,1,9569352,1961398,7607954,79.5,
2024-07-06,エンタープライズERP,Software,渡辺 浩二,大阪,官公庁,ENT-0021,直販,1,7510916,1494226,6016690,80.1,
2024-07-06,データ分析基盤構築,Software,小林 美咲,仙台,大手企業,ENT-0025,紹介,1,4063176,918758,3144418,77.4,
2024-07-11,エンタープライズERP,Software,小林 美咲,福岡,官公庁,ENT-0048,直販,1,8140391,1604527,6535864,80.3,
2024-07-21,エンタープライズERP,Software,伊藤 大介,名古屋,中堅企業,ENT-0011,直販,1,6239985,1172298,5067687,81.2,
2024-07-22,クラウド移行支援,Consulting,伊藤 大介,大阪,大手企業,ENT-0014,代理店,1,5324907,1246941,4077966,76.6,
2024-07-24,エンタープライズERP,Software,斎藤 里奈,福岡,大手企業,ENT-0009,直販,1,8916531,1679084,7237447,81.2,
2024-07-25,トレーニング・研修,Service,伊藤 大介,東京,中堅企業,ENT-0032,直販,1,402795,132620,270175,67.1,
2024-07-27,データ分析基盤構築,Software,渡辺 浩二,大阪,官公庁,ENT-0029,直販,1,3453530,708513,2745017,79.5,
2024-07-27,トレーニング・研修,Service,中島 健太,大阪,官公庁,ENT-0020,直販,1,440825,147367,293458,66.6,
2024-08-03,ヘルプデスク運用,Support,橋本 彩子,東京,大手企業,ENT-0013,直販,1,385654,121048,264606,68.6,
2024-08-03,データ分析基盤構築,Software,小林 美咲,名古屋,大手企業,ENT-0014,直販,1,4661940,1006813,3655127,78.4,
2024-08-07,クラウド移行支援,Consulting,木村 誠司,名古屋,大手企業,ENT-0028,直販,1,5171084,1204990,3966094,76.7,
2024-08-12,エンタープライズERP,Software,橋本 彩子,大阪,大手企業,ENT-0013,紹介,1,8117394,1605678,6511716,80.2,
2024-08-16,エンタープライズERP,Software,木村 誠司,広島,大手企業,ENT-0020,代理店,1,9078152,1940317,7137835,78.6,
2024-08-21,ライセンス（追加）,License,小林 美咲,福岡,大手企業,ENT-0007,直販,1,938426,450218,488208,52.0,
2024-08-27,クラウド移行支援,Consulting,渡辺 浩二,名古屋,大手企業,ENT-0027,直販,1,5480422,1310556,4169866,76.1,
2024-09-03,セキュリティ監査,Consulting,渡辺 浩二,大阪,大手企業,ENT-0036,直販,1,2839231,761118,2078113,73.2,下期キックオフ
2024-09-05,ライセンス（追加）,License,伊藤 大介,広島,官公庁,ENT-0020,直販,1,691625,306022,385603,55.8,下期キックオフ
2024-09-05,年間保守契約,Support,中島 健太,福岡,大手企業,ENT-0048,直販,1,1274046,225521,1048525,82.3,下期キックオフ
2024-09-11,クラウド移行支援,Consulting,中島 健太,広島,大手企業,ENT-0049,代理店,1,5376840,1313178,4063662,75.6,下期キックオフ
2024-09-11,ヘルプデスク運用,Support,小林 美咲,東京,官公庁,ENT-0022,直販,1,301502,96498,205004,68.0,下期キックオフ
2024-09-12,ヘルプデスク運用,Support,斎藤 里奈,福岡,大手企業,ENT-0033,代理店,1,396779,126370,270409,68.2,下期キックオフ
2024-09-14,クラウド移行支援,Consulting,渡辺 浩二,広島,中堅企業,ENT-0011,直販,1,3469171,892685,2576486,74.3,下期キックオフ
2024-09-14,データ分析基盤構築,Software,小林 美咲,大阪,大手企業,ENT-0004,直販,1,4221741,868255,3353486,79.4,下期キックオフ
2024-09-14,トレーニング・研修,Service,橋本 彩子,仙台,大手企業,ENT-0047,直販,1,507466,172275,335191,66.1,下期キックオフ
2024-09-16,セキュリティ監査,Consulting,木村 誠司,大阪,大手企業,ENT-0001,直販,1,2409765,721211,1688554,70.1,下期キックオフ
2024-09-16,年間保守契約,Support,木村 誠司,名古屋,官公庁,ENT-0018,代理店,1,1170694,200923,969771,82.8,下期キックオフ
2024-09-19,ヘルプデスク運用,Support,木村 誠司,福岡,大手企業,ENT-0032,直販,1,393263,126113,267150,67.9,下期キックオフ
2024-09-21,セキュリティ監査,Consulting,木村 誠司,大阪,大手企業,ENT-0010,直販,1,2974369,844258,2130111,71.6,下期キックオフ
2024-09-23,ヘルプデスク運用,Support,小林 美咲,大阪,官公庁,ENT-0016,代理店,1,307780,90801,216979,70.5,下期キックオフ
2024-09-24,データ分析基盤構築,Software,渡辺 浩二,名古屋,大手企業,ENT-0002,直販,1,4221628,933869,3287759,77.9,下期キックオフ
2024-09-24,クラウド移行支援,Consulting,斎藤 里奈,大阪,官公庁,ENT-0008,直販,1,4629347,1086032,3543315,76.5,下期キックオフ
2024-09-24,データ分析基盤構築,Software,橋本 彩子,仙台,官公庁,ENT-0025,直販,1,3828721,899910,2928811,76.5,下期キックオフ
2024-09-27,ヘルプデスク運用,Support,中島 健太,大阪,大手企業,ENT-0012,直販,1,337217,95190,242027,71.8,下期キックオフ
2024-10-03,トレーニング・研修,Service,伊藤 大介,大阪,大手企業,ENT-0046,直販,1,588730,196415,392315,66.6,
2024-10-06,クラウド移行支援,Consulting,中島 健太,福岡,官公庁,ENT-0045,直販,1,3961704,930780,3030924,76.5,
2024-10-08,セキュリティ監査,Consulting,斎藤 里奈,福岡,大手企業,ENT-0022,直販,1,2811977,743350,2068627,73.6,
2024-10-12,データ分析基盤構築,Software,小林 美咲,福岡,大手企業,ENT-0021,代理店,1,4368710,901540,3467170,79.4,
2024-10-14,トレーニング・研修,Service,橋本 彩子,大阪,大手企業,ENT-0042,直販,1,523754,188550,335204,64.0,
2024-10-16,セキュリティ監査,Consulting,斎藤 里奈,名古屋,大手企業,ENT-0049,直販,1,2767632,757204,2010428,72.6,
2024-10-19,ライセンス（追加）,License,中島 健太,名古屋,官公庁,ENT-0006,直販,1,806561,351215,455346,56.5,
2024-10-20,ライセンス（追加）,License,木村 誠司,広島,大手企業,ENT-0027,直販,1,827883,361757,466126,56.3,
2024-10-21,セキュリティ監査,Consulting,橋本 彩子,名古屋,官公庁,ENT-0002,直販,1,2306935,686117,1620818,70.3,
2024-10-22,年間保守契約,Support,斎藤 里奈,仙台,官公庁,ENT-0033,紹介,1,1144697,203495,941202,82.2,
2024-10-26,エンタープライズERP,Software,木村 誠司,東京,官公庁,ENT-0001,直販,1,6979923,1453010,5526913,79.2,
2024-10-27,クラウド移行支援,Consulting,橋本 彩子,東京,大手企業,ENT-0038,紹介,1,4903282,1155854,3747428,76.4,
2024-10-27,クラウド移行支援,Consulting,橋本 彩子,大阪,大手企業,ENT-0008,直販,1,5012419,1296948,3715471,74.1,
2024-10-28,セキュリティ監査,Consulting,小林 美咲,福岡,大手企業,ENT-0007,直販,1,2845942,840146,2005796,70.5,
2024-11-01,データ分析基盤構築,Software,小林 美咲,名古屋,大手企業,ENT-0027,直販,1,3977960,858023,3119937,78.4,
2024-11-08,エンタープライズERP,Software,伊藤 大介,福岡,中堅企業,ENT-0021,直販,1,5856237,1189709,4666528,79.7,
2024-11-23,エンタープライズERP,Software,中島 健太,大阪,大手企業,ENT-0034,直販,1,8715808,1772044,6943764,79.7,
2024-11-25,トレーニング・研修,Service,渡辺 浩二,大阪,大手企業,ENT-0021,紹介,1,568405,203563,364842,64.2,
2024-11-25,年間保守契約,Support,小林 美咲,広島,大手企業,ENT-0016,直販,1,1298107,231529,1066578,82.2,
2024-11-26,クラウド移行支援,Consulting,中島 健太,広島,大手企業,ENT-0034,代理店,1,5406009,1281089,4124920,76.3,
2024-11-28,エンタープライズERP,Software,小林 美咲,東京,大手企業,ENT-0031,紹介,1,9506039,1846340,7659699,80.6,
2024-11-28,ライセンス（追加）,License,斎藤 里奈,大阪,大手企業,ENT-0044,紹介,1,985624,471786,513838,52.1,
2024-12-04,セキュリティ監査,Consulting,伊藤 大介,名古屋,官公庁,ENT-0013,代理店,1,2048805,558676,1490129,72.7,年末予算消化
2024-12-07,セキュリティ監査,Consulting,小林 美咲,広島,大手企業,ENT-0014,代理店,1,2381917,688034,1693883,71.1,年末予算消化
2024-12-07,ヘルプデスク運用,Support,斎藤 里奈,名古屋,官公庁,ENT-0031,直販,1,314698,92779,221919,70.5,年末予算消化
2024-12-08,データ分析基盤構築,Software,渡辺 浩二,東京,官公庁,ENT-0028,代理店,1,3561878,740979,2820899,79.2,年末予算消化
2024-12-10,ライセンス（追加）,License,中島 健太,広島,大手企業,ENT-0032,代理店,1,989073,423846,565227,57.1,年末予算消化
2024-12-11,トレーニング・研修,Service,渡辺 浩二,仙台,中堅企業,ENT-0045,直販,1,402364,133403,268961,66.8,年末予算消化
2024-12-12,エンタープライズERP,Software,中島 健太,福岡,大手企業,ENT-0028,直販,1,8764696,1759772,7004924,79.9,年末予算消化
2024-12-13,データ分析基盤構築,Software,小林 美咲,広島,中堅企業,ENT-0005,直販,1,3169921,685827,2484094,78.4,年末予算消化
2024-12-13,データ分析基盤構築,Software,斎藤 里奈,名古屋,大手企業,ENT-0003,直販,1,4703022,1100508,3602514,76.6,年末予算消化
2024-12-14,データ分析基盤構築,Software,小林 美咲,大阪,官公庁,ENT-0010,直販,1,4133386,857918,3275468,79.2,年末予算消化
2024-12-16,ライセンス（追加）,License,小林 美咲,福岡,大手企業,ENT-0019,代理店,1,823843,359486,464357,56.4,年末予算消化
2024-12-16,クラウド移行支援,Consulting,木村 誠司,広島,大手企業,ENT-0035,直販,1,5183310,1245721,3937589,76.0,年末予算消化
2024-12-17,ヘルプデスク運用,Support,小林 美咲,名古屋,大手企業,ENT-0004,直販,1,368069,117682,250387,68.0,年末予算消化
2024-12-18,セキュリティ監査,Consulting,橋本 彩子,福岡,官公庁,ENT-0020,直販,1,2509118,684813,1824305,72.7,年末予算消化
2024-12-18,セキュリティ監査,Consulting,斎藤 里奈,東京,官公庁,ENT-0013,代理店,1,2050686,594470,1456216,71.0,年末予算消化
2024-12-20,セキュリティ監査,Consulting,伊藤 大介,大阪,官公庁,ENT-0009,直販,1,2037556,531313,1506243,73.9,年末予算消化
2024-12-21,データ分析基盤構築,Software,橋本 彩子,仙台,中堅企業,ENT-0046,直販,1,2739043,619120,2119923,77.4,年末予算消化
2024-12-24,ヘルプデスク運用,Support,中島 健太,大阪,大手企業,ENT-0046,直販,1,377315,106103,271212,71.9,年末予算消化
